date,open,high,low,close,volume
2025-11-06,3052.500,3076.000,3040.500,3051.000,9973
2025-11-07,3050.000,3072.000,3045.500,3066.500,7895
2025-11-10,3061.500,3105.000,3061.500,3083.000,10274
2025-11-11,3084.000,3088.000,3046.500,3067.000,9426
2025-11-12,3060.000,3078.500,3044.000,3071.500,12915
2025-11-13,3072.500,3100.500,3038.500,3040.500,10988
2025-11-14,3043.500,3051.000,2998.000,3013.000,17052
2025-11-17,3011.000,3038.000,2987.000,2987.500,11764
2025-11-18,2987.000,3012.500,2961.000,2990.500,14864
2025-11-19,2989.000,3019.000,2975.500,2990.000,9749
2025-11-20,2990.000,3036.500,2978.500,3003.500,11670
2025-11-21,3003.500,3013.000,2954.500,2990.000,12772
2025-11-24,2987.500,3015.000,2987.500,3002.000,6274
2025-11-25,3002.000,3020.000,2983.500,2998.000,9395
2025-11-26,3000.500,3058.500,2998.000,3053.500,13189
2025-11-27,3056.500,3060.500,3011.500,3019.500,8469
2025-11-28,3025.000,3058.500,3018.000,3049.500,9203
2025-12-01,3058.000,3098.500,3055.000,3090.500,14709
2025-12-02,3090.500,3105.000,3053.500,3055.000,10781
2025-12-03,3064.000,3093.500,3047.000,3061.000,16074
2025-12-04,3060.000,3102.500,3038.500,3082.500,13630
2025-12-05,3086.000,3125.000,3075.500,3098.500,13513
2025-12-08,3095.000,3133.500,3090.500,3128.000,10195
2025-12-09,3128.000,3127.000,3086.000,3086.500,9094
2025-12-10,3089.500,3111.000,3072.500,3075.500,7971
2025-12-11,3087.000,3219.500,3080.000,3197.000,20331
2025-12-12,3192.000,3210.000,3117.500,3138.500,18616
2025-12-15,3135.500,3165.000,3087.500,3094.500,15210
2025-12-16,3094.500,3098.500,3033.000,3034.500,20985
2025-12-17,3041.500,3085.500,3034.500,3071.500,13338
2025-12-18,3065.000,3082.000,3045.000,3055.500,10048
2025-12-19,3055.500,3084.000,3057.000,3075.000,8576
2025-12-22,3083.500,3101.000,3064.000,3076.000,8069
2025-12-23,3079.500,3135.000,3068.000,3094.500,11120
2025-12-24,3105.000,3132.000,3070.000,3086.000,6013
2025-12-29,3102.000,3146.500,3080.000,3083.500,13449
2025-12-30,3087.000,3143.500,3085.000,3127.000,11513
2025-12-31,3127.000,3126.000,3095.000,3123.000,5809
2026-01-02,3116.000,3142.000,3115.000,3127.000,7882
2026-01-05,3139.500,3213.500,3136.000,3211.500,16984
2026-01-06,3204.500,3268.000,3203.000,3245.500,17275
2026-01-07,3204.500,3258.500,3153.000,3160.000,16016
2026-01-08,3246.500,3186.000,3123.000,3128.500,15413
2026-01-09,3162.500,3165.000,3126.500,3146.500,11304
2026-01-12,3157.000,3222.500,3156.000,3211.000,11299
2026-01-13,3211.000,3277.500,3190.500,3200.500,19365
2026-01-14,3212.000,3292.000,3197.500,3290.000,16491
2026-01-15,3284.500,3355.000,3258.500,3312.000,19721
2026-01-16,3307.000,3312.000,3195.500,3207.000,14959
2026-01-19,3224.000,3240.000,3195.000,3230.000,7888
2026-01-20,3226.000,3237.000,3171.000,3174.500,11739
2026-01-21,3179.500,3211.000,3164.000,3174.500,10031
2026-01-22,3185.000,3243.500,3174.500,3233.000,9978
2026-01-23,3241.000,3278.500,3214.000,3268.000,9513
2026-01-26,3279.000,3373.000,3265.000,3348.500,16709
2026-01-27,3336.000,3358.500,3299.500,3356.500,11416
2026-01-28,3370.000,3429.000,3358.500,3375.000,14087
2026-01-29,3396.000,3573.500,3384.000,3448.000,28408
2026-01-30,3420.000,3423.000,3336.500,3366.500,19256
2026-02-02,3370.000,3377.000,3238.000,3314.000,23665
2026-02-03,3314.000,3369.000,3280.000,3319.500,12723
2026-02-04,3332.500,3360.000,3293.000,3305.500,11270
2026-02-05,3324.000,3327.500,3271.500,3297.500,8732
2026-02-06,3280.000,3387.500,3262.500,3380.500,9287
2026-02-09,3371.000,3387.000,3326.500,3380.000,7423
2026-02-10,3367.500,3405.000,3351.000,3396.000,8304
2026-02-11,3396.000,3458.500,3386.500,3415.500,11067
2026-02-12,3415.500,3449.000,3356.500,3381.500,9912
2026-02-13,3373.000,3386.000,3299.000,3340.000,10272
2026-02-16,3337.000,3337.500,3273.500,3292.000,7229
2026-02-17,3289.000,3293.000,3253.000,3290.000,8236
2026-02-18,3290.000,3374.500,3275.000,3361.500,10121
2026-02-19,3362.000,3368.000,3308.000,3345.500,8967
2026-02-20,3345.500,3390.000,3335.500,3378.000,5778
2026-02-23,3378.000,3392.000,3341.500,3345.500,6065
2026-02-24,3360.000,3431.500,3360.000,3385.000,9778
2026-02-25,3387.500,3416.500,3362.500,3387.000,9829
2026-02-26,3388.000,3398.500,3338.000,3363.000,9990
2026-02-27,3372.500,3389.500,3305.000,3306.000,10443
2026-03-02,3330.500,3388.000,3305.000,3307.000,16480
2026-03-03,3324.000,3353.000,3248.000,3272.500,20814
2026-03-04,3275.500,3332.500,3271.000,3317.000,11958
2026-03-05,3330.000,3349.000,3222.000,3228.500,14849
2026-03-06,3240.000,3343.000,3221.000,3321.000,16566
2026-03-09,3315.000,3367.500,3282.000,3325.000,15248
2026-03-10,3336.500,3386.000,3323.500,3342.500,12240
2026-03-11,3348.000,3352.000,3296.500,3313.500,9585
2026-03-12,3316.000,3331.500,3284.000,3314.500,9194
2026-03-13,3315.500,3316.500,3270.500,3293.500,7165
2026-03-16,3293.500,3306.500,3255.000,3276.000,7665
2026-03-17,3277.000,3293.000,3210.000,3230.500,13797
2026-03-18,3230.500,3227.000,3130.000,3132.500,16651
2026-03-19,3132.500,3136.000,3025.000,3073.000,19076
2026-03-20,3089.500,3114.500,3039.000,3056.000,11747
2026-03-23,3040.500,3183.000,3024.500,3102.500,16718
2026-03-24,3095.000,3097.000,3027.000,3037.500,11308
2026-03-25,3053.000,3090.500,3037.500,3078.500,11897
2026-03-26,3078.000,3118.500,3044.500,3074.000,11998
2026-03-27,3074.000,3125.000,3071.000,3106.500,9437
2026-03-30,3107.000,3192.000,3098.000,3181.500,12151
2026-03-31,3185.500,3230.000,3158.000,3213.000,14089
2026-04-01,3233.000,3300.500,3193.500,3284.000,15621
2026-04-02,3288.000,3299.000,3215.500,3253.000,15815
2026-04-07,3270.000,3348.000,3244.500,3301.500,15118
2026-04-08,3301.500,3374.500,3280.000,3285.500,10788
2026-04-09,3290.000,3334.000,3268.500,3324.000,8664
2026-04-10,3318.000,3338.000,3297.000,3332.500,8972
2026-04-13,3309.000,3343.500,3295.000,3323.000,9424
2026-04-14,3325.500,3365.500,3314.500,3339.500,11135
2026-04-15,3339.500,3414.000,3336.500,3397.500,12614
2026-04-16,3397.500,3439.000,3398.000,3420.000,9785
2026-04-17,3420.000,3482.000,3413.000,3427.000,12647
2026-04-20,3415.000,3460.000,3396.000,3411.500,10242
2026-04-21,3414.000,3454.500,3387.500,3437.000,11383
2026-04-22,3446.000,3491.500,3433.500,3446.000,10326
2026-04-23,3468.500,3474.000,3428.500,3446.500,9336
2026-04-24,3451.500,3487.000,3423.000,3462.500,10325
2026-04-27,3464.500,3486.000,3389.000,3395.000,11322
2026-04-28,3400.000,3400.000,3352.500,3359.500,13409
2026-04-29,3362.000,3381.500,3308.500,3325.500,11752
2026-04-30,3330.000,3373.000,3297.500,3362.500,12438
2026-05-01,3368.000,3395.000,3329.500,3334.500,9190
2026-05-05,3326.000,3383.000,3306.000,3358.500,8933
2026-05-06,3358.500,3442.000,3357.000,3407.500,13372
2026-05-07,3397.500,3461.000,3392.500,3446.500,10440
2026-05-08,3439.000,3457.000,3418.000,3432.500,10653
2026-05-11,3437.000,3488.000,3405.000,3481.500,11037
2026-05-12,3482.000,3542.500,3457.000,3530.000,15430
2026-05-13,3540.500,3582.500,3524.500,3552.000,15609
2026-05-14,3552.000,3633.500,3542.500,3586.000,14157
2026-05-15,3589.500,3590.000,3510.000,3535.500,12420
2026-05-18,3531.000,3554.000,3495.500,3515.500,10813
2026-05-19,3520.500,3541.500,3488.000,3511.000,9607
2026-05-20,3513.000,3569.500,3499.500,3564.500,9956
2026-05-21,3564.500,3575.500,3505.000,3541.000,10420
2026-05-22,3541.000,3568.000,3527.000,3542.000,8071
2026-05-26,3542.000,3598.000,3523.500,3524.500,12014
2026-05-27,3535.000,3565.500,3506.500,3508.000,8630
2026-05-28,3509.500,3562.000,3487.000,3558.000,10988
2026-05-29,3556.500,3585.000,3531.500,3541.500,10855
2026-06-01,3545.000,3585.000,3542.500,3581.000,11331
2026-06-02,3585.000,3650.000,3568.000,3630.500,12915
2026-06-03,3636.000,3658.000,3593.000,3601.500,9817
2026-06-04,3598.000,3607.500,3568.000,3594.500,9419
2026-06-05,3592.500,3602.000,3522.500,3539.500,11731
2026-06-08,3525.000,3547.500,3513.000,3534.500,9876
2026-06-09,3535.000,3600.000,3520.500,3544.000,15287
2026-06-10,3549.000,3556.500,3465.500,3468.000,17356
2026-06-11,3464.000,3534.000,3442.000,3523.000,14689
2026-06-12,3523.000,3590.500,3511.500,3580.000,14496
2026-06-15,3590.000,3623.000,3568.000,3581.500,11798
2026-06-16,3581.500,3599.000,3539.000,3561.500,10486
2026-06-17,3560.000,3618.000,3555.500,3606.500,12118
2026-06-18,3588.000,3648.000,3562.000,3627.000,12053
2026-06-19,3627.000,3636.000,3551.000,3555.000,10078
2026-06-22,3560.000,3619.500,3546.500,3599.500,12215
